X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId
-8476211.17508105,5322419.30229642,2024/04/03 00:00:00+00,1619,1619,1300 BUTTERNUT ST     ,,All Other,LARCENY,43.0686000000001,-76.1431004999999,3439
-8479620.05618786,5322321.931704,2024/07/19 00:00:00+00,1130,1130,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3440
-8477199.02424235,5319753.63453536,2024/07/08 00:00:00+00,1645,1645,100 N  SALINA ST     ,,All Other,LARCENY,43.0511040000001,-76.1519744999999,3441
-8476211.17508105,5322419.30229642,2024/08/19 00:00:00+00,2200,930,1300 BUTTERNUT ST     ,,Of Bicycle,MV THEFT,43.0686000000001,-76.1431004999999,3442
-8479620.05618786,5322321.931704,2024/07/29 00:00:00+00,1231,1231,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3443
-8477199.02424235,5319753.63453536,2024/09/06 00:00:00+00,1046,1046,100 N  SALINA ST     ,,All Other,LARCENY,43.0511040000001,-76.1519744999999,3444
-8476211.17508105,5322419.30229642,2024/05/29 00:00:00+00,1015,1015,1300 BUTTERNUT ST     ,Yes,All Other,LARCENY,43.0686000000001,-76.1431004999999,3445
-8479620.05618786,5322321.931704,2024/07/30 00:00:00+00,1110,1110,1 DESTINY USA DR,,,BURGLARY,43.067961,-76.1737229999999,3446
-8472144.56276288,5322383.64534196,2024/11/04 00:00:00+00,2128,2128,100 N EDWARDS AV   ,,,AGGRAVATED ASSAULT,43.068366,-76.1065695,3447
-8476211.17508105,5322419.30229642,2024/01/27 00:00:00+00,1736,1736,1300 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.0686000000001,-76.1431004999999,3448
-8479620.05618786,5322321.931704,2024/01/30 00:00:00+00,1359,1359,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3449
-8472144.56276288,5322383.64534196,2024/09/30 00:00:00+00,1235,1235,100 N EDWARDS AV   ,,All Other,LARCENY,43.068366,-76.1065695,3450
-8476211.17508105,5322419.30229642,2024/08/28 00:00:00+00,1713,1713,1300 BUTTERNUT ST     ,,From Building,LARCENY,43.0686000000001,-76.1431004999999,3451
-8479620.05618786,5322321.931704,2024/08/01 00:00:00+00,1224,1224,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3452
-8480509.72155828,5319260.07581403,2024/08/30 00:00:00+00,2000,1000,100 N LOWELL AV   ,,Of Bicycle,MV THEFT,43.0478640000001,-76.1817149999999,3453
-8479620.05618786,5322321.931704,2024/07/29 00:00:00+00,1129,1129,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3454
-8476211.17508105,5322419.30229642,2024/10/19 00:00:00+00,1104,1104,1300 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.0686000000001,-76.1431004999999,3455
-8476656.81661368,5323860.78070367,2024/09/03 00:00:00+00,930,1045,100 MARTIN ST     ,,All Other,LARCENY,43.0780590040001,-76.147103766,3456
-8479620.05618786,5322321.931704,2024/07/18 00:00:00+00,2024,2024,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3457
-8476211.17508105,5322419.30229642,2024/05/11 00:00:00+00,2044,2044,1300 BUTTERNUT ST     ,Yes,From Building,BURGLARY,43.0686000000001,-76.1431004999999,3458
-8477558.50037028,5318007.77993856,2024/05/20 00:00:00+00,1400,1400,100 MARTIN LUTHER KING ST     ,,All Other,LARCENY,43.03964245,-76.1552037289999,3459
-8479620.05618786,5322321.931704,2024/07/28 00:00:00+00,1717,1717,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3460
-8476211.17508105,5322419.30229642,2024/08/12 00:00:00+00,2350,18,1300 BUTTERNUT ST     ,Yes,,AGGRAVATED ASSAULT,43.0686000000001,-76.1431004999999,3461
-8477092.49160098,5321436.74533155,2024/08/04 00:00:00+00,600,625,100 MARY ST     ,,Of Bicycle,MV THEFT,43.0621516090001,-76.151017501,3462
-8479620.05618786,5322321.931704,2024/07/18 00:00:00+00,1451,1451,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3463
-8476211.17508105,5322419.30229642,2024/10/15 00:00:00+00,2130,2130,1300 BUTTERNUT ST     ,,,AGGRAVATED ASSAULT,43.0686000000001,-76.1431004999999,3464
-8478928.75535955,5318152.61075892,2024/12/23 00:00:00+00,1004,1004,100 MASSENA ST     ,Yes,All Other,LARCENY,43.040593347,-76.1675129389999,3465
-8479620.05618786,5322321.931704,2024/07/31 00:00:00+00,1030,1030,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3466
-8476211.17508105,5322419.30229642,2024/12/30 00:00:00+00,2136,2136,1300 BUTTERNUT ST     ,,,AGGRAVATED ASSAULT,43.0686000000001,-76.1431004999999,3467
-8477092.49160098,5321436.74533155,2024/01/28 00:00:00+00,1700,1710,100 MARY ST   ,,All Other,LARCENY,43.0621516090001,-76.151017501,3468
-8479620.05618786,5322321.931704,2024/07/18 00:00:00+00,1334,1334,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3469
-8476211.17508105,5322419.30229642,2024/03/04 00:00:00+00,1000,1430,1300 BUTTERNUT ST   ,,All Other,LARCENY,43.0686000000001,-76.1431004999999,3470
-8474587.92940575,5319968.49823689,2024/09/03 00:00:00+00,2200,620,100 MATHER ST     ,,Of Bicycle,MV THEFT,43.052514434,-76.128518636,3471
-8479620.05618786,5322321.931704,2024/07/18 00:00:00+00,1054,1054,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3472
-8476211.17508105,5322419.30229642,2024/05/17 00:00:00+00,1441,1441,1300 BUTTERNUT ST     ,,Of MV Parts/Accessories,LARCENY,43.0686000000001,-76.1431004999999,3473
-8474587.92940575,5319968.49823689,2024/01/23 00:00:00+00,1853,1853,100 MATHER ST     ,,From Mailbox,LARCENY,43.052514434,-76.128518636,3474
-8479620.05618786,5322321.931704,2024/08/16 00:00:00+00,1905,1905,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3475
-8480016.29780402,5319301.20471171,2024/12/11 00:00:00+00,832,832,1300 E  FAYETTE ST     ,,From Building,BURGLARY,43.0481340000001,-76.1772824989999,3476
-8477909.716592,5313927.52017905,2024/08/07 00:00:00+00,1530,1530,100 MAURICE AV   ,,All Other,LARCENY,43.01284716,-76.158358758,3477
-8479620.05618786,5322321.931704,2024/07/30 00:00:00+00,1448,1448,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3478
-8480016.29780402,5319301.20471171,2024/07/07 00:00:00+00,935,950,1300 E FAYETTE ST     ,,,ROBBERY,43.0481340000001,-76.1772824989999,3479
-8478164.53948553,5315487.45276092,2024/03/13 00:00:00+00,358,358,100 MAY AV   ,,Of Bicycle,MV THEFT,43.0230927040001,-76.160647871,3480
-8479620.05618786,5322321.931704,2024/04/24 00:00:00+00,1308,1308,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3481
-8480016.29780402,5319301.20471171,2024/12/02 00:00:00+00,1936,1936,1300 E FAYETTE ST     ,,From Motor Vehicle,LARCENY,43.0481340000001,-76.1772824989999,3482
-8475538.67143931,5312173.52519536,2024/01/10 00:00:00+00,0,1030,100 MAYWOOD DR     ,,From Motor Vehicle,LARCENY,43.0013249840001,-76.137059297,3483
-8479620.05618786,5322321.931704,2024/07/23 00:00:00+00,939,939,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3484
-8480016.29780402,5319301.20471171,2024/07/04 00:00:00+00,2042,2042,1300 E FAYETTE ST     ,Yes,From Building,BURGLARY,43.0481340000001,-76.1772824989999,3485
-8476273.93400433,5315359.34023226,2024/08/17 00:00:00+00,28,28,100 MCALLISTER AV ,Yes,,AGGRAVATED ASSAULT,43.022251333,-76.143664273,3486
-8479620.05618786,5322321.931704,2024/07/21 00:00:00+00,1806,1806,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3487
-8480016.29780402,5319301.20471171,2024/07/28 00:00:00+00,2131,2207,1300 E FAYETTE ST     ,,Of Bicycle,MV THEFT,43.0481340000001,-76.1772824989999,3488
-8476273.93400433,5315359.34023226,2024/07/13 00:00:00+00,1231,1231,100 MCALLISTER AV   ,Yes,,ROBBERY,43.022251333,-76.143664273,3489
-8479620.05618786,5322321.931704,2024/07/24 00:00:00+00,1415,1442,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,3490
-8480016.29780402,5319301.20471171,2024/09/11 00:00:00+00,2000,2225,1300 E FAYETTE ST     ,,All Other,LARCENY,43.0481340000001,-76.1772824989999,3491
-8476229.50639556,5315224.86455248,2024/07/30 00:00:00+00,240,240,100 MCCLURE AV   ,,All Other,LARCENY,43.0213681600001,-76.143265173,3492
-8479620.05618786,5322321.931704,2024/07/24 00:00:00+00,1458,1458,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3493
-8475267.40843811,5314253.2994473,2024/04/22 00:00:00+00,2000,900,1300 IVY RIDGE RD     ,,Of Bicycle,MV THEFT,43.0149870000001,-76.1346225,3494
-8476525.99951407,5323138.48306229,2024/02/22 00:00:00+00,136,136,100 MCCHESNEY PARK DR   ,Yes,Motor Vehicle,MV THEFT,43.0733194580001,-76.1459286159999,3495
-8479620.05618786,5322321.931704,2024/07/24 00:00:00+00,1300,1849,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,3496
-8479761.32062168,5317161.37138161,2024/08/16 00:00:00+00,235,239,1300 W ONONDAGA ST     ,,,BURGLARY,43.0340850000001,-76.174992,3497
-8476364.60484278,5315618.34550778,2024/02/06 00:00:00+00,2100,700,100 MCKINLEY AV   ,,Motor Vehicle,MV THEFT,43.0239523220001,-76.144478783,3498
-8479620.05618786,5322321.931704,2024/07/25 00:00:00+00,1422,1422,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3499
-8479761.32062168,5317161.37138161,2024/07/10 00:00:00+00,2230,830,1300 W ONONDAGA ST     ,,Of Bicycle,MV THEFT,43.0340850000001,-76.174992,3500
-8479620.05618786,5322321.931704,2024/07/28 00:00:00+00,1330,1330,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3501
-8476364.60484278,5315618.34550778,2024/04/18 00:00:00+00,400,600,100 MCKINLEY AV   ,,Of Bicycle,MV THEFT,43.0239523220001,-76.144478783,3502
-8479761.32062168,5317161.37138161,2024/01/21 00:00:00+00,1445,1510,1300 W ONONDAGA ST     ,Yes,,AGGRAVATED ASSAULT,43.0340850000001,-76.174992,3503
-8479620.05618786,5322321.931704,2024/07/26 00:00:00+00,1753,1753,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3504
-8476364.60484278,5315618.34550778,2024/01/18 00:00:00+00,1849,1849,100 MCKINLEY AV   ,,All Other,LARCENY,43.0239523220001,-76.144478783,3505
-8479761.32062168,5317161.37138161,2024/08/09 00:00:00+00,1700,1000,1300 W ONONDAGA ST   ,,From Building,BURGLARY,43.0340850000001,-76.174992,3506
-8479620.05618786,5322321.931704,2024/07/28 00:00:00+00,1847,1847,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3507
-8476364.60484278,5315618.34550778,2024/03/12 00:00:00+00,1020,1020,100 MCKINLEY AVE    ,,All Other,LARCENY,43.0239523220001,-76.144478783,3508
-8473538.17146812,5320321.25929894,2024/05/12 00:00:00+00,450,450,1400 BURNET AV   ,,,BURGLARY,43.05483,-76.1190885,3509
-8479620.05618786,5322321.931704,2024/07/27 00:00:00+00,1322,1322,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,3510
-8473925.73339227,5321751.41574405,2024/10/28 00:00:00+00,2100,1030,100 MELROSE AV   ,,Of Bicycle,MV THEFT,43.064216823,-76.122570028,3511
-8473463.53174954,5316206.07549343,2024/07/30 00:00:00+00,926,926,1300 WESTCOTT ST     ,,Of Bicycle,MV THEFT,43.027812,-76.118418,3512
-8479620.05618786,5322321.931704,2024/07/27 00:00:00+00,2215,110,1 DESTINY USA DR,,All Other,LARCENY,43.067961,-76.1737229999999,3513
-8473925.73339227,5321751.41574405,2024/04/27 00:00:00+00,400,330,100 MELROSE AV   ,,From Building,BURGLARY,43.064216823,-76.122570028,3514
-8473538.17146812,5320321.25929894,2024/06/13 00:00:00+00,1452,1452,1400 BURNET AV   ,,All Other,LARCENY,43.05483,-76.1190885,3515
-8479620.05618786,5322321.931704,2024/07/19 00:00:00+00,1342,1342,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3516
-8473925.73339227,5321751.41574405,2024/08/19 00:00:00+00,250,350,100 MELROSE AVE    ,,Of Bicycle,MV THEFT,43.064216823,-76.122570028,3517
-8473538.17146812,5320321.25929894,2024/08/23 00:00:00+00,1925,1925,1400 BURNET AV   ,,Of MV Parts/Accessories,LARCENY,43.05483,-76.1190885,3518
-8479620.05618786,5322321.931704,2024/07/28 00:00:00+00,1651,1651,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3519
-8481772.78378161,5316415.71993324,2024/08/15 00:00:00+00,300,300,100 MERRELL RD     ,,Of Bicycle,MV THEFT,43.0291886960001,-76.193061281,3520
-8473538.17146812,5320321.25929894,2024/06/10 00:00:00+00,0,0,1400 BURNET AV   ,,All Other,LARCENY,43.05483,-76.1190885,3521
-8479620.05618786,5322321.931704,2024/07/19 00:00:00+00,1342,1342,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3522
-8481772.78378161,5316415.71993324,2024/08/02 00:00:00+00,30,500,100 MERRELL RD     ,,Of Bicycle,MV THEFT,43.0291886960001,-76.193061281,3523
-8473538.17146812,5320321.25929894,2024/05/15 00:00:00+00,308,308,1400 BURNET AV   ,,From Building,BURGLARY,43.05483,-76.1190885,3524
-8479620.05618786,5322321.931704,2024/08/01 00:00:00+00,1508,1508,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3525
-8477318.78586937,5311839.4277516,2024/04/04 00:00:00+00,756,756,100 MERRITT AV   ,,Of Bicycle,MV THEFT,42.9991300180001,-76.153050337,3526
-8473538.17146812,5320321.25929894,2024/07/01 00:00:00+00,2100,640,1400 BURNET AV   ,,Unknown,BURGLARY,43.05483,-76.1190885,3527
-8479620.05618786,5322321.931704,2024/07/25 00:00:00+00,1939,1939,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3528
-8475692.85817358,5321595.96780164,2024/06/04 00:00:00+00,1430,1930,100 MERZ AV   ,,All Other,LARCENY,43.0631966110001,-76.13844438,3529
-8473538.17146812,5320321.25929894,2024/02/07 00:00:00+00,258,258,1400 BURNET AV   ,,From Building,BURGLARY,43.05483,-76.1190885,3530
-8477413.2198632,5312663.47059927,2024/03/27 00:00:00+00,2100,630,100 MILBURN DR     ,,Of Bicycle,MV THEFT,43.0045437040001,-76.153898652,3531
-8479620.05618786,5322321.931704,2024/04/16 00:00:00+00,1123,1123,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3532
-8476185.62725791,5322790.96557961,2024/05/16 00:00:00+00,1955,1955,1400 BUTTERNUT ST     ,,All Other,LARCENY,43.071039,-76.142871,3533
-8477413.2198632,5312663.47059927,2024/11/19 00:00:00+00,1402,1402,100 MILBURN DR     ,,All Other,LARCENY,43.0045437040001,-76.153898652,3534
-8479620.05618786,5322321.931704,2024/04/17 00:00:00+00,1519,1519,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3535
-8476185.62725791,5322790.96557961,2024/10/20 00:00:00+00,2125,2130,1400 BUTTERNUT ST   ,,Of Bicycle,MV THEFT,43.071039,-76.142871,3536
-8477199.02424235,5319753.63453536,2024/01/22 00:00:00+00,110,810,100 N SALINA ST     ,,From Motor Vehicle,LARCENY,43.0511040000001,-76.1519744999999,3537
-8475984.25029907,5316400.69026581,2024/09/11 00:00:00+00,1700,600,0 NB I 81 & E COLVIN ST TO NB I 81 RAMP        ,,All Other,LARCENY,43.0290900000001,-76.141062,3538
-8476185.62725791,5322790.96557961,2024/12/11 00:00:00+00,205,205,1400 BUTTERNUT ST     ,,From Building,BURGLARY,43.071039,-76.142871,3539
-8471801.64930538,5319173.80351246,2024/10/10 00:00:00+00,414,830,100 MILNOR AV   ,Yes,Of Bicycle,BURGLARY,43.047297642,-76.1034890559999,3540
-8479620.05618786,5322321.931704,2024/08/10 00:00:00+00,1608,1608,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3541
-8474590.14065612,5314869.92150067,2024/06/12 00:00:00+00,645,645,1400 COMSTOCK AV ,,From Building,LARCENY,43.019037,-76.1285384999999,3542
-8471801.64930538,5319173.80351246,2024/03/29 00:00:00+00,1230,1230,100 MILNOR AV   ,,All Other,LARCENY,43.047297642,-76.1034890559999,3543
-8479620.05618786,5322321.931704,2024/08/10 00:00:00+00,1657,1657,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3544
-8474463.90446488,5319316.28535288,2024/08/01 00:00:00+00,400,830,1400 E FAYETTE ST     ,,,BURGLARY,43.048233,-76.1274045009999,3545
-8471801.64930538,5319173.80351246,2024/07/22 00:00:00+00,1250,1250,100 MILNOR AV   ,,All Other,LARCENY,43.047297642,-76.1034890559999,3546
-8479620.05618786,5322321.931704,2024/08/11 00:00:00+00,1901,1901,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3547
-8474712.36945701,5319092.8201619,2024/10/28 00:00:00+00,2330,1400,1400 E  GENESEE ST     ,,From Motor Vehicle,LARCENY,43.046766,-76.1296364999999,3548
-8480935.30532243,5319074.42862063,2024/12/26 00:00:00+00,855,911,100 MILTON AV   ,,Of Bicycle,MV THEFT,43.046645262,-76.185538084,3549
-8479620.05618786,5322321.931704,2024/04/21 00:00:00+00,1552,1552,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3550
-8474463.90446488,5319316.28535288,2024/05/29 00:00:00+00,2100,1100,1400 E FAYETTE ST     ,,Of Bicycle,MV THEFT,43.048233,-76.1274045009999,3551
-8476196.69375113,5312438.07261529,2024/06/27 00:00:00+00,0,1230,100 MINERVA ST     ,,From Building,BURGLARY,43.0030629620001,-76.142970412,3552
-8479620.05618786,5322321.931704,2024/04/16 00:00:00+00,1100,1130,1 DESTINY USA DR,,From Motor Vehicle,LARCENY,43.067961,-76.1737229999999,3553
-8474463.90446488,5319316.28535288,2024/09/14 00:00:00+00,304,304,1400 E FAYETTE ST     ,,,BURGLARY,43.048233,-76.1274045009999,3554
-8476912.70015932,5319689.88173418,2024/02/11 00:00:00+00,2203,2203,100 MONTGOMERY ST     ,,Motor Vehicle,MV THEFT,43.0506855,-76.149402407,3555
-8479620.05618786,5322321.931704,2024/08/01 00:00:00+00,1035,1035,1 DESTINY USA DR,,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3556
-8474712.36945701,5319092.8201619,2024/07/19 00:00:00+00,300,903,1400 E GENESEE ST     ,,Of Bicycle,MV THEFT,43.046766,-76.1296364999999,3557
-8475718.59802283,5312027.74904708,2024/01/22 00:00:00+00,1200,925,100 MONTICELLO DR   N ,,All Other,MV THEFT,43.000367268,-76.1386756049999,3558
-8479620.05618786,5322321.931704,2024/08/12 00:00:00+00,2000,2221,1 DESTINY USA DR,,Of Bicycle,MV THEFT,43.067961,-76.1737229999999,3559
-8474712.36945701,5319092.8201619,2024/07/20 00:00:00+00,2213,2213,1400 E GENESEE ST     ,,,AGGRAVATED ASSAULT,43.046766,-76.1296364999999,3560
-8478201.21602948,5316340.44270318,2024/10/13 00:00:00+00,2159,2159,100 MORTON AVE    ,,From Building,LARCENY,43.0286943680001,-76.160977342,3561
-8479620.05618786,5322321.931704,2024/04/25 00:00:00+00,1946,1946,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3562
-8475260.89624789,5314199.86078433,2024/10/17 00:00:00+00,2330,730,1400 IVY RIDGE RD     ,,From Motor Vehicle,LARCENY,43.0146360000001,-76.134564,3563
-8477771.2696545,5323522.72954197,2024/09/01 00:00:00+00,147,147,100 MURRAY AV   ,Yes,,BURGLARY,43.075840838,-76.1571150679999,3564
-8479620.05618786,5322321.931704,2024/08/13 00:00:00+00,1152,1152,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3565
-8475260.89624789,5314199.86078433,2024/09/18 00:00:00+00,1800,641,1400 IVY RIDGE RD     ,,Of Bicycle,MV THEFT,43.0146360000001,-76.134564,3566
-8472045.23238125,5319613.74439788,2024/06/06 00:00:00+00,0,26,100 MOUNTAINVIEW AV   ,,Of Bicycle,MV THEFT,43.0501856990001,-76.1056771999999,3567
-8479620.05618786,5322321.931704,2024/08/13 00:00:00+00,1332,1332,1 DESTINY USA DR,Yes,Shoplifting,BURGLARY,43.067961,-76.1737229999999,3568
-8473136.92793328,5320224.2672118,2024/11/12 00:00:00+00,955,955,1200 CANAL ST     ,Yes,Unknown,LARCENY,43.054193341,-76.1154840679999,3569
-8477771.2696545,5323522.72954197,2024/02/07 00:00:00+00,1230,1230,100 MURRAY AVE  ,,All Other,LARCENY,43.075840838,-76.1571150679999,3570
-8479620.05618786,5322321.931704,2024/08/13 00:00:00+00,1509,1509,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3571
-8474795.29167966,5315698.37675686,2024/08/30 00:00:00+00,17,17,1200 E COLVIN ST     ,,From Building,BURGLARY,43.024477909,-76.1303814029999,3572
-8477771.2696545,5323522.72954197,2024/12/16 00:00:00+00,1918,1918,100 MURRAY AVE    ,,From Motor Vehicle,LARCENY,43.075840838,-76.1571150679999,3573
-8479620.05618786,5322321.931704,2024/08/13 00:00:00+00,1958,1958,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3574
-8474795.29167966,5315698.37675686,2024/07/27 00:00:00+00,1524,1524,1200 E COLVIN ST     ,,From Building,LARCENY,43.024477909,-76.1303814029999,3575
-8477055.10071986,5319730.36219896,2024/05/06 00:00:00+00,1700,700,100 N  WARREN ST     ,,Of Bicycle,MV THEFT,43.0509512310001,-76.150681613,3576
-8479620.05618786,5322321.931704,2024/07/14 00:00:00+00,1550,1630,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3577
-8474968.79267954,5319677.57315207,2024/02/02 00:00:00+00,1900,730,1200 ERIE BLVD E ,,From Building,BURGLARY,43.0506047010001,-76.131939989,3578
-8471998.59419002,5322475.15233205,2024/06/27 00:00:00+00,2224,2224,100 N  MIDLER AVE    ,,All Other,LARCENY,43.068966516,-76.1052582419999,3579
-8479620.05618786,5322321.931704,2024/07/13 00:00:00+00,1500,1500,1 DESTINY USA DR,Yes,From Motor Vehicle,BURGLARY,43.067961,-76.1737229999999,3580
-8480387.0621736,5315832.05220135,2024/03/14 00:00:00+00,1250,1450,1200 GLENWOOD AVE    ,,From Building,LARCENY,43.0253557820001,-76.180613132,3581
-8479288.42618528,5319305.51091776,2024/07/12 00:00:00+00,1740,1740,100 N GEDDES ST     ,Yes,,AGGRAVATED ASSAULT,43.048162269,-76.170743917,3582
-8479620.05618786,5322321.931704,2024/08/12 00:00:00+00,1757,1757,1 DESTINY USA DR,Yes,Shoplifting,LARCENY,43.067961,-76.1737229999999,3583
-8475160.88737396,5323029.61777681,2024/06/11 00:00:00+00,1231,1231,1200 GRANT BLVD ,,Of Bicycle,MV THEFT,43.072605078,-76.133665605,3584
-8479288.42618528,5319305.51091776,2024/03/26 00:00:00+00,950,1015,100 N GEDDES ST     ,,All Other,LARCENY,43.048162269,-76.170743917,3585
-8479620.05618786,5322321.931704,2024/04/18 00:00:00+00,1205,1205,1 DESTINY USA DR,,Shoplifting,LARCENY,43.067961,-76.1737229999999,3586
