,X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,Arrest,LarcenyCode,CODE_DEFINED,LAT,LONG,ObjectId,month,CrimeType,monthly_crime_count
3266,-8479620.05618786,5322321.931704,2024-09-15 00:00:00+00:00,1609,1609,1 DESTINY USA DR,NO,Shoplifting,BURGLARY,43.067961,-76.1737229999999,4008,2024-09,1,569
3267,-8473204.54706553,5315146.72951538,2024-12-15 00:00:00+00:00,2130,1700,100 SLOCUM DR     ,NO,All Other,LARCENY,43.020855,-76.116091501,4009,2024-12,2,386
3268,-8476644.71930198,5321102.70985709,2024-08-20 00:00:00+00:00,334,334,1400 LODI ST     ,NO,From Building,BURGLARY,43.0599592240001,-76.146995094,4010,2024-08,1,648
3269,-8479620.05618786,5322321.931704,2024-09-19 00:00:00+00:00,1852,1852,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4011,2024-09,2,569
3270,-8473204.54706553,5315146.72951538,2024-10-17 00:00:00+00:00,1615,1640,100 SLOCUM DR     ,NO,All Other,LARCENY,43.020855,-76.116091501,4012,2024-10,2,531
3271,-8479620.05618786,5322321.931704,2024-06-30 00:00:00+00:00,38,38,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4014,2024-06,2,469
3272,-8473204.54706553,5315146.72951538,2024-10-03 00:00:00+00:00,1930,2000,100 SLOCUM DR     ,NO,All Other,LARCENY,43.020855,-76.116091501,4015,2024-10,2,531
3273,-8479620.05618786,5322321.931704,2024-09-13 00:00:00+00:00,1821,1821,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4017,2024-09,2,569
3274,-8473204.54706553,5315146.72951538,2024-10-25 00:00:00+00:00,1836,1915,100 SLOCUM DR     ,NO,All Other,LARCENY,43.020855,-76.116091501,4018,2024-10,2,531
3275,-8476644.71930198,5321102.70985709,2024-03-08 00:00:00+00:00,2108,2108,1400 LODI ST   ,NO,All Other,LARCENY,43.0599592240001,-76.146995094,4019,2024-03,2,489
3276,-8479620.05618786,5322321.931704,2024-06-29 00:00:00+00:00,1927,1927,1 DESTINY USA DR,NO,Of Bicycle,MV THEFT,43.067961,-76.1737229999999,4020,2024-06,3,469
3277,-8473204.54706553,5315146.72951538,2024-09-11 00:00:00+00:00,0,0,100 SLOCUM DR     ,NO,All Other,LARCENY,43.020855,-76.116091501,4021,2024-09,2,569
3278,-8479620.05618786,5322321.931704,2024-09-16 00:00:00+00:00,1640,1640,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4023,2024-09,2,569
3279,-8473204.54706553,5315146.72951538,2024-10-26 00:00:00+00:00,2200,950,100 SLOCUM DR     ,NO,Of Bicycle,MV THEFT,43.020855,-76.116091501,4024,2024-10,3,531
3280,-8479620.05618786,5322321.931704,2024-06-29 00:00:00+00:00,1230,1230,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4026,2024-06,2,469
3281,-8473204.54706553,5315146.72951538,2024-12-12 00:00:00+00:00,1540,1541,100 SLOCUM DR     ,NO,All Other,LARCENY,43.020855,-76.116091501,4028,2024-12,2,386
3282,-8477134.96187915,5315840.37697277,2024-01-11 00:00:00+00:00,900,1230,1400 MIDLAND AV   ,NO,From Building,BURGLARY,43.0254104520001,-76.1513990179999,4029,2024-01,1,430
3283,-8479620.05618786,5322321.931704,2024-09-17 00:00:00+00:00,1920,1922,1 DESTINY USA DR,NO,Shoplifting,BURGLARY,43.067961,-76.1737229999999,4030,2024-09,1,569
3284,-8477567.71439586,5312688.6322306,2024-05-09 00:00:00+00:00,1610,1900,100 SMITH DR     ,NO,All Other,LARCENY,43.004709,-76.1552865,4031,2024-05,2,433
3285,-8479620.05618786,5322321.931704,2024-04-29 00:00:00+00:00,1820,1900,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4033,2024-04,2,426
3286,-8477567.71439586,5312688.6322306,2024-04-10 00:00:00+00:00,2101,2330,100 SMITH DR     ,NO,All Other,LARCENY,43.004709,-76.1552865,4034,2024-04,2,426
3287,-8477134.96187915,5315840.37697277,2024-06-10 00:00:00+00:00,1944,1944,1400 MIDLAND AV   ,NO,All Other,LARCENY,43.0254104520001,-76.1513990179999,4035,2024-06,2,469
3288,-8479620.05618786,5322321.931704,2024-04-29 00:00:00+00:00,1403,1403,1 DESTINY USA DR,NO,Shoplifting,BURGLARY,43.067961,-76.1737229999999,4036,2024-04,1,426
3289,-8472847.378368,5322357.58842287,2024-06-27 00:00:00+00:00,2130,750,100 STAFFORD AV   ,NO,Of Bicycle,MV THEFT,43.0681950000001,-76.112883,4037,2024-06,3,469
3290,-8477134.96187915,5315840.37697277,2024-11-23 00:00:00+00:00,823,824,1400 MIDLAND AV   ,NO,All Other,LARCENY,43.0254104520001,-76.1513990179999,4038,2024-11,2,436
3291,-8479620.05618786,5322321.931704,2024-06-30 00:00:00+00:00,1415,1415,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4039,2024-06,2,469
3292,-8476189.13382187,5318142.81001696,2024-02-14 00:00:00+00:00,1743,1743,100 STEWART CT     ,NO,Motor Vehicle,MV THEFT,43.040529,-76.1429024999999,4040,2024-02,3,388
3293,-8477134.96187915,5315840.37697277,2024-07-26 00:00:00+00:00,900,900,1400 MIDLAND AV   ,NO,Of Bicycle,ROBBERY,43.0254104520001,-76.1513990179999,4041,2024-07,4,554
3294,-8479620.05618786,5322321.931704,2024-03-30 00:00:00+00:00,346,346,1 DESTINY USA DR,NO,From Building,LARCENY,43.067961,-76.1737229999999,4042,2024-03,2,489
3295,-8476189.13382187,5318142.81001696,2024-03-26 00:00:00+00:00,2330,530,100 STEWART CT     ,NO,From Building,BURGLARY,43.040529,-76.1429024999999,4043,2024-03,1,489
3296,-8478162.80791085,5322339.2620714,2024-12-11 00:00:00+00:00,126,132,1400 N SALINA ST     ,NO,From Building,BURGLARY,43.0680747320001,-76.160632316,4044,2024-12,1,386
3297,-8479620.05618786,5322321.931704,2024-12-17 00:00:00+00:00,1827,1827,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4045,2024-12,2,386
3298,-8476189.13382187,5318142.81001696,2024-01-22 00:00:00+00:00,2000,630,100 STEWART CT     ,NO,Motor Vehicle,MV THEFT,43.040529,-76.1429024999999,4046,2024-01,3,430
3299,-8478162.80791085,5322339.2620714,2024-09-14 00:00:00+00:00,311,318,1400 N SALINA ST     ,NO,From Building,BURGLARY,43.0680747320001,-76.160632316,4047,2024-09,1,569
3300,-8479620.05618786,5322321.931704,2024-02-26 00:00:00+00:00,1623,1623,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4048,2024-02,2,388
3301,-8476189.13382187,5318142.81001696,2024-01-17 00:00:00+00:00,2210,2210,100 STEWART CT   ,YES,Pocket Picking,LARCENY,43.040529,-76.1429024999999,4049,2024-01,2,430
3302,-8478162.80791085,5322339.2620714,2024-10-23 00:00:00+00:00,1920,1920,1400 N SALINA ST     ,NO,Of Bicycle,MV THEFT,43.0680747320001,-76.160632316,4050,2024-10,3,531
3303,-8479620.05618786,5322321.931704,2024-12-17 00:00:00+00:00,1827,1827,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4051,2024-12,2,386
3304,-8476189.13382187,5318142.81001696,2024-03-11 00:00:00+00:00,1416,1416,100 STEWART CT     ,NO,All Other,LARCENY,43.040529,-76.1429024999999,4052,2024-03,2,489
3305,-8478162.80791085,5322339.2620714,2024-01-18 00:00:00+00:00,1900,700,1400 N SALINA ST     ,NO,From Building,BURGLARY,43.0680747320001,-76.160632316,4053,2024-01,1,430
3306,-8479620.05618786,5322321.931704,2024-12-17 00:00:00+00:00,1910,1910,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4054,2024-12,2,386
3307,-8478824.06605763,5316994.15328703,2024-02-10 00:00:00+00:00,1714,1714,100 SUMMIT AV   ,NO,From Building,BURGLARY,43.032987,-76.166572499,4055,2024-02,1,388
3308,-8477706.93344535,5322317.32574965,2024-10-24 00:00:00+00:00,1222,1255,1400 PARK ST     ,NO,All Other,LARCENY,43.0679307730001,-76.156537126,4056,2024-10,2,531
3309,-8479620.05618786,5322321.931704,2024-05-22 00:00:00+00:00,1154,1154,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4057,2024-05,2,433
3310,-8479128.63640708,5315518.10363736,2024-11-06 00:00:00+00:00,1255,1255,100 STRATHMORE DR     ,NO,All Other,LARCENY,43.0232940000001,-76.169308501,4058,2024-11,2,436
3311,-8476856.26306992,5316991.27664418,2024-08-01 00:00:00+00:00,0,1805,1400 S SALINA ST     ,NO,From Motor Vehicle,LARCENY,43.0329681110001,-76.148895424,4059,2024-08,2,648
3312,-8479620.05618786,5322321.931704,2024-02-22 00:00:00+00:00,1657,1657,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4060,2024-02,2,388
3313,-8473722.51643356,5320895.77455066,2024-08-07 00:00:00+00:00,2300,530,100 SUNSTRUCK DR     ,NO,Of Bicycle,MV THEFT,43.0586010000001,-76.120744499,4061,2024-08,3,648
3314,-8476856.26306992,5316991.27664418,2024-12-24 00:00:00+00:00,1053,1053,1400 S SALINA ST     ,NO,Shoplifting,LARCENY,43.0329681110001,-76.148895424,4062,2024-12,2,386
3315,-8479620.05618786,5322321.931704,2024-05-21 00:00:00+00:00,1834,1834,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4063,2024-05,2,433
3316,-8481407.40193205,5319889.3677546,2024-09-22 00:00:00+00:00,2100,900,1700 W GENESEE ST     ,NO,Of Bicycle,MV THEFT,43.051995,-76.189779,4065,2024-09,3,569
3317,-8479620.05618786,5322321.931704,2024-05-14 00:00:00+00:00,1239,1239,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4066,2024-05,2,433
3318,-8476655.00589084,5317646.59492014,2024-04-11 00:00:00+00:00,1730,630,100 TOWERS LN     ,NO,Of Bicycle,MV THEFT,43.037271,-76.1470874999999,4067,2024-04,3,426
3319,-8481407.40193205,5319889.3677546,2024-08-04 00:00:00+00:00,100,1300,1700 W GENESEE ST     ,NO,Of Bicycle,MV THEFT,43.051995,-76.189779,4068,2024-08,3,648
3320,-8476655.00589084,5317646.59492014,2024-09-23 00:00:00+00:00,2321,2321,100 TOWERS LN     ,YES,All Other,LARCENY,43.037271,-76.1470874999999,4070,2024-09,2,569
3321,-8476856.26306992,5316991.27664418,2024-11-19 00:00:00+00:00,1500,1500,1400 S SALINA ST     ,NO,All Other,LARCENY,43.0329681110001,-76.148895424,4071,2024-11,2,436
3322,-8479620.05618786,5322321.931704,2024-12-18 00:00:00+00:00,1656,1656,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,4072,2024-12,2,386
3323,-8476235.22009106,5318448.50259822,2024-10-18 00:00:00+00:00,0,1700,100 TYLER CT     ,NO,From Building,BURGLARY,43.042536,-76.1433165,4073,2024-10,1,531
3324,-8479620.05618786,5322321.931704,2024-12-18 00:00:00+00:00,1901,1901,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4074,2024-12,2,386
3325,-8480657.49818231,5317155.88877369,2024-01-03 00:00:00+00:00,16,1013,1700 W ONONDAGA ST     ,NO,Motor Vehicle,MV THEFT,43.034049,-76.1830424999999,4075,2024-01,3,430
3326,-8479620.05618786,5322321.931704,2024-02-21 00:00:00+00:00,1235,1235,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4076,2024-02,2,388
3327,-8476235.22009106,5318448.50259822,2024-01-13 00:00:00+00:00,2253,2253,100 TYLER CT     ,NO,Motor Vehicle,MV THEFT,43.042536,-76.1433165,4077,2024-01,3,430
3328,-8479620.05618786,5322321.931704,2024-05-11 00:00:00+00:00,1033,1033,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4078,2024-05,2,433
3329,-8480657.49818231,5317155.88877369,2024-10-22 00:00:00+00:00,804,804,1700 W ONONDAGA ST     ,NO,All Other,LARCENY,43.034049,-76.1830424999999,4079,2024-10,2,531
3330,-8480799.26355384,5316847.4972568,2024-07-10 00:00:00+00:00,500,744,100 UPLAND RD     ,NO,From Motor Vehicle,LARCENY,43.032024,-76.184316,4080,2024-07,2,554
3331,-8479620.05618786,5322321.931704,2024-02-11 00:00:00+00:00,2040,1210,1 DESTINY USA DR,NO,From Building,LARCENY,43.067961,-76.1737229999999,4081,2024-02,2,388
3332,-8480657.49818231,5317155.88877369,2024-06-17 00:00:00+00:00,1900,730,1700 W ONONDAGA ST     ,NO,From Motor Vehicle,LARCENY,43.034049,-76.1830424999999,4082,2024-06,2,469
3333,-8480799.26355384,5316847.4972568,2024-07-10 00:00:00+00:00,520,702,100 UPLAND RD     ,NO,Of Bicycle,MV THEFT,43.032024,-76.184316,4083,2024-07,3,554
3334,-8479620.05618786,5322321.931704,2024-05-11 00:00:00+00:00,1852,1852,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4084,2024-05,2,433
3335,-8476856.26306992,5316991.27664418,2024-11-19 00:00:00+00:00,1153,1153,1400 S SALINA ST     ,YES,Shoplifting,BURGLARY,43.0329681110001,-76.148895424,4085,2024-11,1,436
3336,-8480799.26355384,5316847.4972568,2024-02-02 00:00:00+00:00,1433,1450,100 UPLAND RD   ,NO,Motor Vehicle,MV THEFT,43.032024,-76.184316,4086,2024-02,3,388
3337,-8479620.05618786,5322321.931704,2024-12-19 00:00:00+00:00,1106,1106,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4087,2024-12,2,386
3338,-8479620.05618786,5322321.931704,2024-12-19 00:00:00+00:00,1132,1132,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4090,2024-12,2,386
3339,-8479620.05618786,5322321.931704,2024-02-20 00:00:00+00:00,1914,1914,1 DESTINY USA DR,YES,From Building,LARCENY,43.067961,-76.1737229999999,4093,2024-02,2,388
3340,-8480678.03662837,5319990.82619624,2024-04-15 00:00:00+00:00,2200,1830,1800 E FAYETTE ST     ,NO,From Building,BURGLARY,43.0526610000001,-76.183227,4094,2024-04,1,426
3341,-8478243.98030242,5314720.55820414,2024-07-05 00:00:00+00:00,449,449,100 VALLEY DR     ,NO,From Building,BURGLARY,43.0180560000001,-76.1613614999999,4095,2024-07,1,554
3342,-8479620.05618786,5322321.931704,2024-02-14 00:00:00+00:00,1542,1542,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4096,2024-02,2,388
3343,-8480678.03662837,5319990.82619624,2024-03-15 00:00:00+00:00,2300,1500,1800 E FAYETTE ST     ,NO,From Building,LARCENY,43.0526610000001,-76.183227,4097,2024-03,2,489
3344,-8479620.05618786,5322321.931704,2024-05-15 00:00:00+00:00,1100,1100,1 DESTINY USA DR,NO,Shoplifting,BURGLARY,43.067961,-76.1737229999999,4099,2024-05,1,433
3345,-8478243.98030242,5314720.55820414,2024-09-07 00:00:00+00:00,1826,1829,100 VALLEY DR     ,NO,Of Bicycle,MV THEFT,43.0180560000001,-76.1613614999999,4101,2024-09,3,569
3346,-8479620.05618786,5322321.931704,2024-12-11 00:00:00+00:00,1451,1451,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4102,2024-12,2,386
3347,-8476856.26306992,5316991.27664418,2024-12-06 00:00:00+00:00,1518,1518,1400 S SALINA ST     ,YES,Shoplifting,BURGLARY,43.0329681110001,-76.148895424,4103,2024-12,1,386
3348,-8479620.05618786,5322321.931704,2024-02-20 00:00:00+00:00,1700,1700,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4105,2024-02,2,388
3349,-8480678.03662837,5319990.82619624,2024-08-07 00:00:00+00:00,2200,900,1800 E FAYETTE ST     ,NO,Of Bicycle,MV THEFT,43.0526610000001,-76.183227,4106,2024-08,3,648
3350,-8473519.6367729,5318138.69762888,2024-07-20 00:00:00+00:00,0,542,100 VICTORIA PL     ,NO,Of Bicycle,MV THEFT,43.0405020000001,-76.1189219999999,4107,2024-07,3,554
3351,-8479620.05618786,5322321.931704,2024-05-10 00:00:00+00:00,1636,1636,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4108,2024-05,2,433
3352,-8473519.6367729,5318138.69762888,2024-06-17 00:00:00+00:00,1330,1330,100 VICTORIA PL     ,NO,All Other,LARCENY,43.0405020000001,-76.1189219999999,4110,2024-06,2,469
3353,-8479620.05618786,5322321.931704,2024-03-31 00:00:00+00:00,1752,1752,1 DESTINY USA DR,NO,From Building,BURGLARY,43.067961,-76.1737229999999,4111,2024-03,1,489
3354,-8473519.6367729,5318138.69762888,2024-10-26 00:00:00+00:00,800,1535,100 VICTORIA PL     ,NO,All Other,LARCENY,43.0405020000001,-76.1189219999999,4113,2024-10,2,531
3355,-8479620.05618786,5322321.931704,2024-02-20 00:00:00+00:00,1342,1342,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4114,2024-02,2,388
3356,-8473442.99330349,5322782.73671214,2024-11-07 00:00:00+00:00,1439,1439,100 VILLAGE DR     ,NO,All Other,LARCENY,43.0709850000001,-76.1182335,4116,2024-11,2,436
3357,-8479620.05618786,5322321.931704,2024-02-20 00:00:00+00:00,1314,1314,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4117,2024-02,2,388
3358,-8473442.99330349,5322782.73671214,2024-10-11 00:00:00+00:00,2315,1315,100 VILLAGE DR     ,NO,All Other,LARCENY,43.0709850000001,-76.1182335,4119,2024-10,2,531
3359,-8479620.05618786,5322321.931704,2024-03-31 00:00:00+00:00,1806,1806,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,4120,2024-03,2,489
3360,-8473442.99330349,5322782.73671214,2024-07-03 00:00:00+00:00,412,412,100 VILLAGE DR     ,NO,Of Bicycle,MV THEFT,43.0709850000001,-76.1182335,4122,2024-07,3,554
3361,-8473442.99330349,5322782.73671214,2024-03-03 00:00:00+00:00,1700,930,100 VILLAGE DR     ,NO,Of Bicycle,MV THEFT,43.0709850000001,-76.1182335,4125,2024-03,3,489
3362,-8479620.05618786,5322321.931704,2024-12-18 00:00:00+00:00,1919,1919,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4126,2024-12,2,386
3363,-8473442.99330349,5322782.73671214,2024-08-24 00:00:00+00:00,1030,1542,100 VILLAGE DR     ,NO,Pocket Picking,LARCENY,43.0709850000001,-76.1182335,4128,2024-08,2,648
3364,-8479620.05618786,5322321.931704,2024-02-10 00:00:00+00:00,1500,1500,1 DESTINY USA DR,NO,Motor Vehicle,MV THEFT,43.067961,-76.1737229999999,4129,2024-02,3,388
3365,-8476856.26306992,5316991.27664418,2024-09-18 00:00:00+00:00,600,1800,1400 S SALINA ST     ,NO,From Motor Vehicle,LARCENY,43.0329681110001,-76.148895424,4130,2024-09,2,569
3366,-8475950.68747259,5314121.75867248,2024-09-10 00:00:00+00:00,635,635,100 W  OSTRANDER AVE    ,NO,All Other,LARCENY,43.014123,-76.1407604999999,4131,2024-09,2,569
3367,-8479620.05618786,5322321.931704,2024-05-14 00:00:00+00:00,1015,1015,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4132,2024-05,2,433
3368,-8473991.76688969,5317676.8299321,2024-07-03 00:00:00+00:00,1335,1335,100 REDFIELD PL     ,NO,All Other,LARCENY,43.0374695190001,-76.123163217,4134,2024-07,2,554
3369,-8479620.05618786,5322321.931704,2024-02-09 00:00:00+00:00,1320,1320,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4135,2024-02,2,388
3370,-8474071.96690551,5322973.79398906,2024-06-20 00:00:00+00:00,1130,1800,100 REIGEL AVE    ,NO,All Other,LARCENY,43.072238756,-76.123883666,4137,2024-06,2,469
3371,-8479620.05618786,5322321.931704,2024-05-18 00:00:00+00:00,1324,1324,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,4138,2024-05,2,433
3372,-8476856.26306992,5316991.27664418,2024-11-10 00:00:00+00:00,1644,1644,1400 S SALINA ST     ,YES,Shoplifting,LARCENY,43.0329681110001,-76.148895424,4139,2024-11,2,436
3373,-8475122.68664354,5314787.95851495,2024-05-29 00:00:00+00:00,1400,900,100 REMINGTON AV   ,NO,Of Bicycle,MV THEFT,43.0184986790001,-76.133322442,4140,2024-05,3,433
3374,-8475240.85873955,5314336.88360956,2024-10-12 00:00:00+00:00,1145,800,1100 IVY RIDGE RD     ,NO,From Motor Vehicle,LARCENY,43.0155360000001,-76.134384,4142,2024-10,2,531
3375,-8475122.68664354,5314787.95851495,2024-08-04 00:00:00+00:00,500,1136,100 REMINGTON AV   ,NO,Of Bicycle,MV THEFT,43.0184986790001,-76.133322442,4143,2024-08,3,648
3376,-8479620.05618786,5322321.931704,2024-02-25 00:00:00+00:00,1313,1313,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4144,2024-02,2,388
3377,-8479620.05618786,5322321.931704,2024-05-16 00:00:00+00:00,1230,1230,1 DESTINY USA DR,YES,Shoplifting,BURGLARY,43.067961,-76.1737229999999,4147,2024-05,1,433
3378,-8476856.26306992,5316991.27664418,2024-10-05 00:00:00+00:00,2230,1200,1400 S SALINA ST     ,NO,Of Bicycle,MV THEFT,43.0329681110001,-76.148895424,4148,2024-10,3,531
3379,-8479620.05618786,5322321.931704,2024-02-09 00:00:00+00:00,1800,1800,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4150,2024-02,2,388
3380,-8475122.68664354,5314787.95851495,2024-11-26 00:00:00+00:00,1900,630,100 REMINGTON AV   ,NO,From Motor Vehicle,LARCENY,43.0184986790001,-76.133322442,4152,2024-11,2,436
3381,-8479620.05618786,5322321.931704,2024-12-14 00:00:00+00:00,1756,1756,1 DESTINY USA DR,YES,Shoplifting,LARCENY,43.067961,-76.1737229999999,4153,2024-12,2,386
3382,-8476856.26306992,5316991.27664418,2024-08-24 00:00:00+00:00,100,342,1400 S SALINA ST   ,NO,Of Bicycle,MV THEFT,43.0329681110001,-76.148895424,4154,2024-08,3,648
3383,-8471794.9082423,5319405.39872941,2024-02-07 00:00:00+00:00,1200,1300,100 W FAYETTE ST   ,NO,From Building,LARCENY,43.048818,-76.1034284999999,4155,2024-02,2,388
3384,-8479620.05618786,5322321.931704,2024-12-12 00:00:00+00:00,1829,1829,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4156,2024-12,2,386
3385,-8475122.68664354,5314787.95851495,2024-10-01 00:00:00+00:00,2100,740,100 REMINGTON AV   ,NO,Of Bicycle,MV THEFT,43.0184986790001,-76.133322442,4158,2024-10,3,531
3386,-8479620.05618786,5322321.931704,2024-05-18 00:00:00+00:00,1700,1800,1 DESTINY USA DR,NO,All Other,LARCENY,43.067961,-76.1737229999999,4159,2024-05,2,433
3387,-8470175.51934208,5319191.79218995,2024-11-14 00:00:00+00:00,827,827,1400 SALT SPRINGS RD     ,NO,All Other,LARCENY,43.047415734,-76.088881282,4160,2024-11,2,436
3388,-8471794.9082423,5319405.39872941,2024-04-10 00:00:00+00:00,1900,0,100 W FAYETTE ST     ,NO,All Other,LARCENY,43.048818,-76.1034284999999,4161,2024-04,2,426
3389,-8479620.05618786,5322321.931704,2024-02-25 00:00:00+00:00,1530,1530,1 DESTINY USA DR,YES,Shoplifting,BURGLARY,43.067961,-76.1737229999999,4162,2024-02,1,388
3390,-8471794.9082423,5319405.39872941,2024-09-30 00:00:00+00:00,247,247,100 W FAYETTE ST     ,YES,From Building,AGGRAVATED ASSAULT,43.048818,-76.1034284999999,4164,2024-09,0,569
3391,-8479620.05618786,5322321.931704,2024-12-12 00:00:00+00:00,1812,1812,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4165,2024-12,2,386
3392,-8476648.33139682,5317061.15849756,2024-10-01 00:00:00+00:00,1330,1700,1400 S STATE ST     ,NO,From Mailbox,LARCENY,43.033426977,-76.147027542,4166,2024-10,2,531
3393,-8475122.68664354,5314787.95851495,2024-06-16 00:00:00+00:00,1625,1625,100 REMINGTON AV   ,NO,All Other,LARCENY,43.0184986790001,-76.133322442,4167,2024-06,2,469
3394,-8479620.05618786,5322321.931704,2024-12-12 00:00:00+00:00,1743,1743,1 DESTINY USA DR,NO,Shoplifting,LARCENY,43.067961,-76.1737229999999,4168,2024-12,2,386
3395,-8478043.09359462,5322957.7867065,2024-09-27 00:00:00+00:00,2350,17,1400 SPRING ST     ,YES,All Other,ROBBERY,43.0721337140001,-76.1595569039999,4169,2024-09,4,569
